Grid ID,Topological Type,tb,r,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror,Parents
S2876,m12n309,-5,2,--,--,S2876,{'G3145'}
S2877,12n309,-7,-2,--,--,S2877,{'G3146'}
S2878,12n309,-7,0,S2878,S2878,S2878,"{'G3147', 'G3146'}"
S2879,12n309,-7,2,--,--,S2879,{'G3147'}
S2880,m12n475,-5,-2,--,--,S2880,{'G3148'}
S2881,m12n475,-5,0,S2882,S2882,S2881,{'G3148'}
S2882,m12n475,-5,0,S2881,S2881,S2882,{'G3149'}
S2883,m12n475,-5,2,--,--,S2883,{'G3149'}
S2884,12n475,-7,-2,--,--,S2884,{'G3150'}
S2885,12n475,-7,0,S2886,S2886,S2885,{'G3150'}
S2886,12n475,-7,0,S2885,S2885,S2886,{'G3151'}
S2887,12n475,-7,2,--,--,S2887,{'G3151'}
S2889,11n49,-6,-1,--,--,?,"{'G3153', 'G3155'}"
S2890,m11n49,-6,-1,--,--,S2890,"{'G3154', 'G3152'}"
S2892,11n49,-6,1,--,--,?,"{'G3153', 'G3155'}"
S2893,m11n49,-6,1,--,--,S2894,{'G3152'}
S2894,m11n49,-6,1,--,--,S2893,{'G3154'}
