Grid ID,Topological Type,tb,r,Orientation Reversal,Legendrian Mirror,Orientation Reversal + Legendrian Mirror,Parents
T1780,m12n750,3,-2,--,--,T1780,{'S1384'}
T1781,m12n750,3,0,T1781,T1781,T1781,"{'S1385', 'S1384'}"
T1782,m12n750,3,2,--,--,T1782,{'S1385'}
T1783,m12n768,-11,-2,--,--,T1784,"{'S1387', 'S1388'}"
T1784,m12n768,-11,-2,--,--,T1783,"{'S1386', 'S1389'}"
T1785,m12n768,-11,-4,--,--,T1786,{'S1388'}
T1786,m12n768,-11,-4,--,--,T1785,{'S1389'}
T1787,m12n768,-11,0,?,?,T1788,"{'S1386', 'S1391'}"
T1788,m12n768,-11,0,?,?,T1787,"{'S1387', 'S1390'}"
T1789,m12n768,-11,2,--,--,T1790,"{'S1392', 'S1391'}"
T1790,m12n768,-11,2,--,--,T1789,"{'S1393', 'S1390'}"
T1791,m12n768,-11,4,--,--,T1792,{'S1392'}
T1792,m12n768,-11,4,--,--,T1791,{'S1393'}
T1793,12n768,-3,-2,--,--,T1794,{'S1395'}
T1794,12n768,-3,-2,--,--,T1793,{'S1394'}
T1795,12n768,-3,0,?,?,T1796,"{'S1396', 'S1394'}"
T1796,12n768,-3,0,?,?,T1795,"{'S1397', 'S1395'}"
T1797,12n768,-3,2,--,--,T1798,{'S1397'}
T1798,12n768,-3,2,--,--,T1797,{'S1396'}
T1799,12n801,-15,-2,--,--,T1799,"{'S1399', 'S1398'}"
T1800,12n801,-15,-4,--,--,T1800,{'S1399'}
T1801,12n801,-15,0,T1801,T1801,T1801,"{'S1400', 'S1398'}"
T1802,12n801,-15,2,--,--,T1802,"{'S1400', 'S1401'}"
T1803,12n801,-15,4,--,--,T1803,{'S1401'}
T1804,m12n801,1,-2,--,--,T1804,{'S1402'}
T1805,m12n801,1,0,T1805,T1805,T1805,"{'S1403', 'S1402'}"
T1806,m12n801,1,2,--,--,T1806,{'S1403'}
T1807,12n807,-15,-2,--,--,T1807,"{'S1404', 'S1405'}"
T1808,12n807,-15,-4,--,--,T1808,{'S1405'}
T1809,12n807,-15,0,T1809,T1809,T1809,"{'S1404', 'S1406'}"
T1810,12n807,-15,2,--,--,T1810,"{'S1407', 'S1406'}"
T1811,12n807,-15,4,--,--,T1811,{'S1407'}
T1812,m12n807,1,-2,--,--,T1812,{'S1408'}
T1813,m12n807,1,0,T1813,T1813,T1813,"{'S1408', 'S1409'}"
T1814,m12n807,1,2,--,--,T1814,{'S1409'}
T1815,12n809,-11,-2,--,--,T1815,{'S1410'}
T1816,12n809,-11,0,T1816,T1816,T1816,"{'S1411', 'S1410'}"
T1817,12n809,-11,2,--,--,T1817,{'S1411'}
T1818,m12n809,-3,-2,--,--,T1818,{'S1412'}
T1819,m12n809,-3,0,T1819,T1819,T1819,"{'S1413', 'S1412'}"
T1820,m12n809,-3,2,--,--,T1820,{'S1413'}
T1821,12n811,-12,-1,--,--,T1821,"{'S1417', 'S1418'}"
T1822,12n811,-12,-3,--,--,T1822,{'S1417'}
T1823,12n811,-12,1,--,--,T1823,"{'S1419', 'S1418'}"
T1824,12n811,-12,3,--,--,T1824,{'S1419'}
T1825,m12n811,-2,-1,--,--,T1825,"{'S1414', 'S1415'}"
T1826,m12n811,-2,-3,--,--,T1826,{'S1414'}
T1827,m12n811,-2,1,--,--,T1827,"{'S1415', 'S1416'}"
T1828,m12n811,-2,3,--,--,T1828,{'S1416'}
T1829,12n830,-17,-2,--,--,T1829,"{'S1422', 'S1421', 'S1420'}"
T1830,12n830,-17,-4,--,--,T1830,{'S1421'}
T1831,12n830,-17,-4,--,--,T1831,{'S1422'}
T1832,12n830,-17,0,T1832,T1832,T1832,"{'S1423', 'S1420'}"
T1833,12n830,-17,2,--,--,T1833,"{'S1423', 'S1425', 'S1424'}"
T1834,12n830,-17,4,--,--,T1834,{'S1424'}
T1835,12n830,-17,4,--,--,T1835,{'S1425'}
T1836,m12n830,3,-2,--,--,T1836,{'S1426'}
T1837,m12n830,3,-2,--,--,T1837,{'S1427'}
T1838,m12n830,3,0,?,?,T1838,"{'S1426', 'S1428'}"
T1839,m12n830,3,0,?,?,T1839,"{'S1427', 'S1429'}"
T1840,m12n830,3,2,--,--,T1840,{'S1428'}
T1841,m12n830,3,2,--,--,T1841,{'S1429'}
T1842,12n835,-6,-1,--,--,T1842,{'S1431'}
T1843,12n835,-6,-1,--,--,T1843,"{'S1430', 'S1432'}"
T1844,12n835,-6,-3,--,--,T1844,{'S1430'}
T1845,12n835,-6,1,--,--,T1845,"{'S1433', 'S1431'}"
T1846,12n835,-6,1,--,--,T1846,{'S1432'}
T1847,12n835,-6,3,--,--,T1847,{'S1433'}
T1848,m12n835,-8,-1,--,--,T1848,"{'S1434', 'S1435'}"
T1849,m12n835,-8,-3,--,--,T1849,{'S1434'}
T1850,m12n835,-8,1,--,--,T1850,"{'S1435', 'S1436'}"
T1851,m12n835,-8,3,--,--,T1851,{'S1436'}
T1852,12n838,-11,-2,--,--,T1852,{'S1438'}
T1853,12n838,-11,-2,--,--,T1853,{'S1437'}
T1854,12n838,-11,0,?,?,T1854,"{'S1437', 'S1439'}"
T1855,12n838,-11,0,?,?,T1855,"{'S1438', 'S1440'}"
T1856,12n838,-11,2,--,--,T1856,{'S1439'}
T1857,12n838,-11,2,--,--,T1857,{'S1440'}
T1858,m12n838,-3,-2,--,--,?,{'S1442'}
T1859,m12n838,-3,-2,--,--,?,{'S1441'}
T1860,m12n838,-3,0,?,?,?,"{'S1442', 'S1444'}"
T1861,m12n838,-3,0,?,?,?,"{'S1443', 'S1441'}"
T1862,m12n838,-3,2,--,--,?,{'S1444'}
T1863,m12n838,-3,2,--,--,?,{'S1443'}
T1864,12n873,-7,-2,--,--,T1865,{'S1445'}
T1865,12n873,-7,-2,--,--,T1864,{'S1446'}
T1866,12n873,-7,0,?,?,T1867,"{'S1445', 'S1448'}"
T1867,12n873,-7,0,?,?,T1866,"{'S1446', 'S1447'}"
T1868,12n873,-7,2,--,--,T1869,{'S1447'}
T1869,12n873,-7,2,--,--,T1868,{'S1448'}
T1870,13n1180,-17,-2,--,--,T1870,"{'S1450', 'S1449'}"
T1871,13n1180,-17,-4,--,--,T1871,{'S1450'}
T1872,13n1180,-17,0,T1872,T1872,T1872,"{'S1451', 'S1449'}"
T1873,13n1180,-17,2,--,--,T1873,"{'S1451', 'S1452'}"
T1874,13n1180,-17,4,--,--,T1874,{'S1452'}
T1875,m13n1180,3,-2,--,--,T1875,{'S1453'}
T1876,m13n1180,3,-2,--,--,T1876,{'S1454'}
T1877,m13n1180,3,0,?,?,T1877,"{'S1456', 'S1453'}"
T1878,m13n1180,3,0,?,?,T1878,"{'S1454', 'S1455'}"
T1879,m13n1180,3,2,--,--,T1879,{'S1455'}
T1880,m13n1180,3,2,--,--,T1880,{'S1456'}
T1881,m13n1192,-14,-1,--,--,T1881,{'S1459'}
T1882,m13n1192,-14,-1,--,--,T1882,"{'S1458', 'S1457'}"
T1883,m13n1192,-14,-3,--,--,T1883,{'S1457'}
T1884,m13n1192,-14,1,--,--,T1884,"{'S1459', 'S1460'}"
T1885,m13n1192,-14,1,--,--,T1885,{'S1458'}
T1886,m13n1192,-14,3,--,--,T1886,{'S1460'}
T1887,13n1192,0,-1,--,--,T1887,"{'S1461', 'S1462'}"
T1888,13n1192,0,-3,--,--,T1888,{'S1461'}
T1889,13n1192,0,1,--,--,T1889,"{'S1463', 'S1462'}"
T1890,13n1192,0,3,--,--,T1890,{'S1463'}
T1891,m13n1271,-1,-2,--,--,T1892,{'S1469'}
T1892,m13n1271,-1,-2,--,--,T1891,{'S1468'}
T1893,m13n1271,-1,0,?,?,T1894,"{'S1470', 'S1469'}"
T1894,m13n1271,-1,0,?,?,T1893,"{'S1471', 'S1468'}"
T1895,m13n1271,-1,2,--,--,T1896,{'S1471'}
T1896,m13n1271,-1,2,--,--,T1895,{'S1470'}
T1897,13n1271,-13,-2,--,--,T1898,{'S1464'}
T1898,13n1271,-13,-2,--,--,T1897,{'S1465'}
T1899,13n1271,-13,0,?,?,T1900,"{'S1464', 'S1467'}"
T1900,13n1271,-13,0,?,?,T1899,"{'S1466', 'S1465'}"
T1901,13n1271,-13,2,--,--,T1902,{'S1466'}
T1902,13n1271,-13,2,--,--,T1901,{'S1467'}
T1903,m13n1692,-10,-1,--,--,T1906,{'S1486'}
T1904,m13n1692,-10,-1,--,--,T1905,"{'S1482', 'S1484'}"
T1905,m13n1692,-10,-1,--,--,T1904,"{'S1485', 'S1483'}"
T1906,m13n1692,-10,-1,--,--,T1903,{'S1487'}
T1907,m13n1692,-10,-3,--,--,T1908,{'S1483'}
T1908,m13n1692,-10,-3,--,--,T1907,{'S1482'}
T1909,m13n1692,-10,1,--,--,T1912,"{'S1487', 'S1489'}"
T1910,m13n1692,-10,1,--,--,T1911,{'S1484'}
T1911,m13n1692,-10,1,--,--,T1910,{'S1485'}
T1912,m13n1692,-10,1,--,--,T1909,"{'S1486', 'S1488'}"
T1913,m13n1692,-10,3,--,--,T1914,{'S1489'}
T1914,m13n1692,-10,3,--,--,T1913,{'S1488'}
T1915,13n1692,-4,-1,--,--,T1916,"{'S1475', 'S1473', 'S1476'}"
T1916,13n1692,-4,-1,--,--,T1915,"{'S1472', 'S1477', 'S1474'}"
T1917,13n1692,-4,-3,--,--,T1920,{'S1472'}
T1918,13n1692,-4,-3,--,--,T1919,{'S1474'}
T1919,13n1692,-4,-3,--,--,T1918,{'S1473'}
T1920,13n1692,-4,-3,--,--,T1917,{'S1475'}
T1921,13n1692,-4,1,--,--,T1922,"{'S1477', 'S1480', 'S1481'}"
T1922,13n1692,-4,1,--,--,T1921,"{'S1476', 'S1478', 'S1479'}"
T1923,13n1692,-4,3,--,--,T1924,{'S1478'}
T1924,13n1692,-4,3,--,--,T1923,{'S1480'}
T1925,13n1692,-4,3,--,--,T1926,{'S1479'}
T1926,13n1692,-4,3,--,--,T1925,{'S1481'}
T1927,13n1718,-14,-1,--,--,T1928,"{'S1491', 'S1492'}"
T1928,13n1718,-14,-1,--,--,T1927,"{'S1490', 'S1493'}"
T1929,13n1718,-14,-3,--,--,T1930,{'S1491'}
T1930,13n1718,-14,-3,--,--,T1929,{'S1490'}
T1931,13n1718,-14,1,--,--,T1932,"{'S1494', 'S1493'}"
T1932,13n1718,-14,1,--,--,T1931,"{'S1492', 'S1495'}"
T1933,13n1718,-14,3,--,--,T1934,{'S1495'}
T1934,13n1718,-14,3,--,--,T1933,{'S1494'}
T1935,m13n1718,0,-1,--,--,T1936,"{'S1496', 'S1498'}"
T1936,m13n1718,0,-1,--,--,T1935,"{'S1497', 'S1499'}"
T1937,m13n1718,0,-3,--,--,T1938,{'S1497'}
T1938,m13n1718,0,-3,--,--,T1937,{'S1496'}
T1939,m13n1718,0,1,--,--,T1940,"{'S1498', 'S1500'}"
T1940,m13n1718,0,1,--,--,T1939,"{'S1501', 'S1499'}"
T1941,m13n1718,0,3,--,--,T1942,{'S1501'}
T1942,m13n1718,0,3,--,--,T1941,{'S1500'}
T1943,m13n1735,-14,-1,--,--,T1944,"{'S1505', 'S1502'}"
T1944,m13n1735,-14,-1,--,--,T1943,"{'S1503', 'S1504'}"
T1945,m13n1735,-14,-3,--,--,T1946,{'S1503'}
T1946,m13n1735,-14,-3,--,--,T1945,{'S1502'}
T1947,m13n1735,-14,1,--,--,T1948,"{'S1505', 'S1507'}"
T1948,m13n1735,-14,1,--,--,T1947,"{'S1506', 'S1504'}"
T1949,m13n1735,-14,3,--,--,T1950,{'S1507'}
T1950,m13n1735,-14,3,--,--,T1949,{'S1506'}
T1951,13n1735,0,-1,--,--,T1952,"{'S1509', 'S1511'}"
T1952,13n1735,0,-1,--,--,T1951,"{'S1510', 'S1508'}"
T1953,13n1735,0,-3,--,--,T1954,{'S1508'}
T1954,13n1735,0,-3,--,--,T1953,{'S1509'}
T1955,13n1735,0,1,--,--,T1956,"{'S1512', 'S1511'}"
T1956,13n1735,0,1,--,--,T1955,"{'S1510', 'S1513'}"
T1957,13n1735,0,3,--,--,T1958,{'S1513'}
T1958,13n1735,0,3,--,--,T1957,{'S1512'}
T1959,m13n1762,-1,-2,--,--,T1961,{'S1523'}
T1960,m13n1762,-1,-2,--,--,T1962,{'S1525'}
T1961,m13n1762,-1,-2,--,--,T1959,{'S1524'}
T1962,m13n1762,-1,-2,--,--,T1960,{'S1522'}
T1963,m13n1762,-1,0,?,?,T1965,"{'S1527', 'S1525'}"
T1964,m13n1762,-1,0,?,?,T1966,"{'S1523', 'S1528'}"
T1965,m13n1762,-1,0,?,?,T1963,"{'S1522', 'S1526'}"
T1966,m13n1762,-1,0,?,?,T1964,"{'S1524', 'S1529'}"
T1967,m13n1762,-1,2,--,--,T1969,{'S1529'}
T1968,m13n1762,-1,2,--,--,T1970,{'S1526'}
T1969,m13n1762,-1,2,--,--,T1967,{'S1528'}
T1970,m13n1762,-1,2,--,--,T1968,{'S1527'}
T1971,13n1762,-13,-2,--,--,T1972,"{'S1516', 'S1514'}"
T1972,13n1762,-13,-2,--,--,T1971,"{'S1515', 'S1517'}"
T1973,13n1762,-13,-4,--,--,T1974,{'S1516'}
T1974,13n1762,-13,-4,--,--,T1973,{'S1517'}
T1975,13n1762,-13,0,?,?,T1976,"{'S1519', 'S1514'}"
T1976,13n1762,-13,0,?,?,T1975,"{'S1515', 'S1518'}"
T1977,13n1762,-13,2,--,--,T1978,"{'S1520', 'S1518'}"
T1978,13n1762,-13,2,--,--,T1977,"{'S1519', 'S1521'}"
T1979,13n1762,-13,4,--,--,T1980,{'S1520'}
T1980,13n1762,-13,4,--,--,T1979,{'S1521'}
T1981,13n1779,-17,-2,--,--,T1981,{'S1530'}
T1982,13n1779,-17,0,T1982,T1982,T1982,"{'S1530', 'S1531'}"
T1983,13n1779,-17,2,--,--,T1983,{'S1531'}
T1984,m13n1779,3,-2,--,--,T1984,{'S1532'}
T1985,m13n1779,3,0,T1985,T1985,T1985,"{'S1533', 'S1532'}"
T1986,m13n1779,3,2,--,--,T1986,{'S1533'}
T1987,13n1836,-6,-1,--,--,T1987,"{'S1535', 'S1534'}"
T1988,13n1836,-6,-1,--,--,T1988,{'S1536'}
T1989,13n1836,-6,-3,--,--,T1989,{'S1534'}
T1990,13n1836,-6,1,--,--,T1990,"{'S1537', 'S1536'}"
T1991,13n1836,-6,1,--,--,T1991,{'S1535'}
T1992,13n1836,-6,3,--,--,T1992,{'S1537'}
T1993,m13n1836,-8,-1,--,--,T1993,"{'S1538', 'S1540'}"
T1994,m13n1836,-8,-1,--,--,T1994,{'S1539'}
T1995,m13n1836,-8,-3,--,--,T1995,{'S1538'}
T1996,m13n1836,-8,1,--,--,T1996,"{'S1541', 'S1539'}"
T1997,m13n1836,-8,1,--,--,T1997,{'S1540'}
T1998,m13n1836,-8,3,--,--,T1998,{'S1541'}
T1999,13n1864,-7,-2,--,--,T2000,{'S1544'}
T2000,13n1864,-7,-2,--,--,T1999,{'S1542'}
T2001,m13n1864,-7,-2,--,--,?,{'S1543'}
T2002,13n1864,-7,0,?,?,T2003,"{'S1545', 'S1542'}"
T2003,13n1864,-7,0,?,?,T2002,"{'S1547', 'S1544'}"
T2004,m13n1864,-7,0,?,?,?,"{'S1543', 'S1546'}"
T2005,m13n1864,-7,2,--,--,?,{'S1546'}
T2006,13n1864,-7,2,--,--,T2007,{'S1545'}
T2007,13n1864,-7,2,--,--,T2006,{'S1547'}
T2008,m13n1901,-5,-2,--,--,T2009,{'S1549'}
T2009,m13n1901,-5,-2,--,--,T2008,{'S1548'}
T2010,m13n1901,-5,0,?,?,T2011,"{'S1551', 'S1549'}"
T2011,m13n1901,-5,0,?,?,T2010,"{'S1550', 'S1548'}"
T2012,m13n1901,-5,2,--,--,T2013,{'S1551'}
T2013,m13n1901,-5,2,--,--,T2012,{'S1550'}
T2014,13n1901,-9,-2,--,--,T2015,{'S1553'}
T2015,13n1901,-9,-2,--,--,T2014,{'S1552'}
T2016,13n1901,-9,0,?,?,T2017,"{'S1554', 'S1553'}"
T2017,13n1901,-9,0,?,?,T2016,"{'S1555', 'S1552'}"
T2018,13n1901,-9,2,--,--,T2019,{'S1554'}
T2019,13n1901,-9,2,--,--,T2018,{'S1555'}
T2020,13n1907,-17,-2,--,--,T2020,"{'S1557', 'S1558', 'S1556'}"
T2021,13n1907,-17,-4,--,--,T2022,{'S1558'}
T2022,13n1907,-17,-4,--,--,T2021,{'S1557'}
T2023,13n1907,-17,0,T2023,T2023,T2023,"{'S1559', 'S1556'}"
T2024,13n1907,-17,2,--,--,T2024,"{'S1561', 'S1560', 'S1559'}"
T2025,13n1907,-17,4,--,--,T2026,{'S1561'}
T2026,13n1907,-17,4,--,--,T2025,{'S1560'}
T2027,m13n1907,3,-2,--,--,T2027,{'S1562'}
T2028,m13n1907,3,-2,--,--,T2028,{'S1563'}
T2029,m13n1907,3,0,?,?,T2029,"{'S1564', 'S1563'}"
T2030,m13n1907,3,0,?,?,T2030,"{'S1565', 'S1562'}"
T2031,m13n1907,3,2,--,--,?,{'S1565'}
T2032,m13n1907,3,2,--,--,T2032,{'S1564'}
T2033,m13n1916,-1,-2,--,--,T2034,{'S1574'}
T2034,m13n1916,-1,-2,--,--,T2033,{'S1576'}
T2035,m13n1916,-1,-2,--,--,T2036,{'S1577'}
T2036,m13n1916,-1,-2,--,--,T2035,{'S1575'}
T2037,m13n1916,-1,0,?,?,T2038,"{'S1575', 'S1580'}"
T2038,m13n1916,-1,0,?,?,T2037,"{'S1579', 'S1577'}"
T2039,m13n1916,-1,0,?,?,T2040,"{'S1576', 'S1581'}"
T2040,m13n1916,-1,0,?,?,T2039,"{'S1574', 'S1578'}"
T2041,m13n1916,-1,2,--,--,T2044,{'S1578'}
T2042,m13n1916,-1,2,--,--,T2043,{'S1579'}
T2043,m13n1916,-1,2,--,--,T2042,{'S1580'}
T2044,m13n1916,-1,2,--,--,T2041,{'S1581'}
T2045,13n1916,-13,-2,--,--,T2046,"{'S1567', 'S1569'}"
T2046,13n1916,-13,-2,--,--,T2045,"{'S1566', 'S1568'}"
T2047,13n1916,-13,-4,--,--,T2048,{'S1569'}
T2048,13n1916,-13,-4,--,--,T2047,{'S1568'}
T2049,13n1916,-13,0,?,?,T2050,"{'S1571', 'S1566'}"
T2050,13n1916,-13,0,?,?,T2049,"{'S1567', 'S1570'}"
T2051,13n1916,-13,2,--,--,T2052,"{'S1573', 'S1571'}"
T2052,13n1916,-13,2,--,--,T2051,"{'S1572', 'S1570'}"
T2053,13n1916,-13,4,--,--,T2054,{'S1573'}
T2054,13n1916,-13,4,--,--,T2053,{'S1572'}
T2055,13n1945,-6,-1,--,--,T2056,"{'S1584', 'S1582'}"
T2056,13n1945,-6,-1,--,--,T2055,"{'S1583', 'S1585'}"
T2057,13n1945,-6,-3,--,--,T2058,{'S1583'}
T2058,13n1945,-6,-3,--,--,T2057,{'S1582'}
T2059,13n1945,-6,1,--,--,T2060,"{'S1584', 'S1586'}"
T2060,13n1945,-6,1,--,--,T2059,"{'S1587', 'S1585'}"
T2061,13n1945,-6,3,--,--,T2062,{'S1587'}
T2062,13n1945,-6,3,--,--,T2061,{'S1586'}
T2063,m13n1945,-8,-1,--,--,T2064,"{'S1593', 'S1590', 'S1588'}"
T2064,m13n1945,-8,-1,--,--,T2063,"{'S1591', 'S1589', 'S1592'}"
T2065,m13n1945,-8,-3,--,--,T2066,{'S1590'}
T2066,m13n1945,-8,-3,--,--,T2065,{'S1589'}
T2067,m13n1945,-8,-3,--,--,T2068,{'S1591'}
T2068,m13n1945,-8,-3,--,--,T2067,{'S1588'}
T2069,m13n1945,-8,1,--,--,T2070,"{'S1597', 'S1595', 'S1593'}"
T2070,m13n1945,-8,1,--,--,T2069,"{'S1594', 'S1592', 'S1596'}"
T2071,m13n1945,-8,3,--,--,T2072,{'S1596'}
T2072,m13n1945,-8,3,--,--,T2071,{'S1595'}
T2073,m13n1945,-8,3,--,--,T2074,{'S1597'}
T2074,m13n1945,-8,3,--,--,T2073,{'S1594'}
T2075,13n2102,-17,-2,--,--,T2076,"{'S1599', 'S1601'}"
T2076,13n2102,-17,-2,--,--,T2075,"{'S1598', 'S1600'}"
T2077,13n2102,-17,-4,--,--,T2078,{'S1600'}
T2078,13n2102,-17,-4,--,--,T2077,{'S1601'}
T2079,13n2102,-17,0,?,?,T2080,"{'S1598', 'S1603'}"
T2080,13n2102,-17,0,?,?,T2079,"{'S1599', 'S1602'}"
T2081,13n2102,-17,2,--,--,T2082,"{'S1605', 'S1602'}"
T2082,13n2102,-17,2,--,--,T2081,"{'S1604', 'S1603'}"
T2083,13n2102,-17,4,--,--,T2084,{'S1605'}
T2084,13n2102,-17,4,--,--,T2083,{'S1604'}
T2085,m13n2102,3,-2,--,--,T2087,{'S1606'}
T2086,m13n2102,3,-2,--,--,?,{'S1607'}
T2087,m13n2102,3,-2,--,--,T2085,{'S1608'}
T2088,m13n2102,3,0,?,?,T2090,"{'S1606', 'S1609'}"
T2089,m13n2102,3,0,?,?,?,"{'S1607', 'S1611'}"
T2090,m13n2102,3,0,?,?,T2088,"{'S1608', 'S1610'}"
T2091,m13n2102,3,2,--,--,T2092,{'S1610'}
T2092,m13n2102,3,2,--,--,T2091,{'S1609'}
T2093,m13n2102,3,2,--,--,?,{'S1611'}
T2094,m13n2303,-10,-1,--,--,T2095,"{'S1618', 'S1620'}"
T2095,m13n2303,-10,-1,--,--,T2094,"{'S1619', 'S1621'}"
T2096,m13n2303,-10,-3,--,--,T2097,{'S1618'}
T2097,m13n2303,-10,-3,--,--,T2096,{'S1619'}
T2098,m13n2303,-10,1,--,--,T2099,"{'S1623', 'S1620'}"
T2099,m13n2303,-10,1,--,--,T2098,"{'S1622', 'S1621'}"
T2100,m13n2303,-10,3,--,--,T2101,{'S1622'}
T2101,m13n2303,-10,3,--,--,T2100,{'S1623'}
T2102,13n2303,-4,-1,--,--,T2103,"{'S1615', 'S1613'}"
T2103,13n2303,-4,-1,--,--,T2102,"{'S1612', 'S1614'}"
T2104,13n2303,-4,-3,--,--,T2105,{'S1612'}
T2105,13n2303,-4,-3,--,--,T2104,{'S1613'}
T2106,13n2303,-4,1,--,--,T2107,"{'S1615', 'S1616'}"
T2107,13n2303,-4,1,--,--,T2106,"{'S1617', 'S1614'}"
T2108,13n2303,-4,3,--,--,T2109,{'S1616'}
T2109,13n2303,-4,3,--,--,T2108,{'S1617'}
T2110,13n2428,-17,-2,--,--,T2111,"{'S1624', 'S1627'}"
T2111,13n2428,-17,-2,--,--,T2110,"{'S1625', 'S1626'}"
T2112,13n2428,-17,-4,--,--,T2113,{'S1626'}
T2113,13n2428,-17,-4,--,--,T2112,{'S1627'}
T2114,13n2428,-17,0,?,?,T2115,"{'S1625', 'S1629'}"
T2115,13n2428,-17,0,?,?,T2114,"{'S1624', 'S1628'}"
T2116,13n2428,-17,2,--,--,T2117,"{'S1631', 'S1629'}"
T2117,13n2428,-17,2,--,--,T2116,"{'S1628', 'S1630'}"
T2118,13n2428,-17,4,--,--,T2119,{'S1630'}
T2119,13n2428,-17,4,--,--,T2118,{'S1631'}
T2120,m13n2428,3,-2,--,--,T2122,{'S1633'}
T2121,m13n2428,3,-2,--,--,T2123,{'S1635'}
T2122,m13n2428,3,-2,--,--,T2120,{'S1632'}
T2123,m13n2428,3,-2,--,--,T2121,{'S1634'}
T2124,m13n2428,3,0,?,?,T2127,"{'S1637', 'S1634'}"
T2125,m13n2428,3,0,?,?,T2126,"{'S1633', 'S1638'}"
T2126,m13n2428,3,0,?,?,T2125,"{'S1639', 'S1632'}"
T2127,m13n2428,3,0,?,?,T2124,"{'S1635', 'S1636'}"
T2128,m13n2428,3,2,--,--,T2129,{'S1637'}
T2129,m13n2428,3,2,--,--,T2128,{'S1636'}
T2130,m13n2428,3,2,--,--,T2131,{'S1639'}
T2131,m13n2428,3,2,--,--,T2130,{'S1638'}
T2132,m13n2436,-10,-1,--,--,T2133,"{'S1646', 'S1649'}"
T2133,m13n2436,-10,-1,--,--,T2132,"{'S1647', 'S1648'}"
T2134,m13n2436,-10,-3,--,--,T2135,{'S1647'}
T2135,m13n2436,-10,-3,--,--,T2134,{'S1646'}
T2136,m13n2436,-10,1,--,--,T2137,"{'S1650', 'S1648'}"
T2137,m13n2436,-10,1,--,--,T2136,"{'S1651', 'S1649'}"
T2138,m13n2436,-10,3,--,--,T2139,{'S1651'}
T2139,m13n2436,-10,3,--,--,T2138,{'S1650'}
T2140,13n2436,-4,-1,--,--,T2141,"{'S1640', 'S1642'}"
T2141,13n2436,-4,-1,--,--,T2140,"{'S1643', 'S1641'}"
T2142,13n2436,-4,-3,--,--,T2143,{'S1640'}
T2143,13n2436,-4,-3,--,--,T2142,{'S1641'}
T2144,13n2436,-4,1,--,--,T2145,"{'S1642', 'S1645'}"
T2145,13n2436,-4,1,--,--,T2144,"{'S1643', 'S1644'}"
T2146,13n2436,-4,3,--,--,T2147,{'S1644'}
T2147,13n2436,-4,3,--,--,T2146,{'S1645'}
T2148,13n2491,-14,-1,--,--,T2149,"{'S1655', 'S1652'}"
T2149,13n2491,-14,-1,--,--,T2148,"{'S1654', 'S1653'}"
T2150,13n2491,-14,-3,--,--,T2151,{'S1652'}
T2151,13n2491,-14,-3,--,--,T2150,{'S1653'}
T2152,13n2491,-14,1,--,--,T2153,"{'S1654', 'S1657'}"
T2153,13n2491,-14,1,--,--,T2152,"{'S1655', 'S1656'}"
T2154,13n2491,-14,3,--,--,T2155,{'S1656'}
T2155,13n2491,-14,3,--,--,T2154,{'S1657'}
T2156,m13n2491,0,-1,--,--,T2157,"{'S1659', 'S1661'}"
T2157,m13n2491,0,-1,--,--,T2156,"{'S1658', 'S1660'}"
T2158,m13n2491,0,-3,--,--,T2159,{'S1658'}
T2159,m13n2491,0,-3,--,--,T2158,{'S1659'}
T2160,m13n2491,0,1,--,--,T2161,"{'S1663', 'S1661'}"
T2161,m13n2491,0,1,--,--,T2160,"{'S1662', 'S1660'}"
T2162,m13n2491,0,3,--,--,T2163,{'S1662'}
T2163,m13n2491,0,3,--,--,T2162,{'S1663'}
T2164,13n2492,-17,-2,--,--,T2165,"{'S1665', 'S1666'}"
T2165,13n2492,-17,-2,--,--,T2164,"{'S1667', 'S1664'}"
T2166,13n2492,-17,-4,--,--,T2167,{'S1667'}
T2167,13n2492,-17,-4,--,--,T2166,{'S1666'}
T2168,13n2492,-17,0,?,?,T2169,"{'S1668', 'S1665'}"
T2169,13n2492,-17,0,?,?,T2168,"{'S1664', 'S1669'}"
T2170,13n2492,-17,2,--,--,T2171,"{'S1668', 'S1671'}"
T2171,13n2492,-17,2,--,--,T2170,"{'S1669', 'S1670'}"
T2172,13n2492,-17,4,--,--,T2173,{'S1671'}
T2173,13n2492,-17,4,--,--,T2172,{'S1670'}
T2174,m13n2492,3,-2,--,--,T2177,{'S1674'}
T2175,m13n2492,3,-2,--,--,T2176,{'S1672'}
T2176,m13n2492,3,-2,--,--,T2175,{'S1675'}
T2177,m13n2492,3,-2,--,--,T2174,{'S1673'}
T2178,m13n2492,3,0,?,?,T2181,"{'S1679', 'S1673'}"
T2179,m13n2492,3,0,?,?,T2180,"{'S1675', 'S1676'}"
T2180,m13n2492,3,0,?,?,T2179,"{'S1678', 'S1672'}"
T2181,m13n2492,3,0,?,?,T2178,"{'S1677', 'S1674'}"
T2182,m13n2492,3,2,--,--,T2185,{'S1679'}
T2183,m13n2492,3,2,--,--,T2184,{'S1678'}
T2184,m13n2492,3,2,--,--,T2183,{'S1676'}
T2185,m13n2492,3,2,--,--,T2182,{'S1677'}
T2186,13n2527,-7,-2,--,--,T2189,{'S1680'}
T2187,m13n2527,-7,-2,--,--,T2188,{'S1682'}
